Time,Conditions
2014022112,Fog
2014022113,Fog
2014022114,Fog
2014022115,Light Rain
2014022116,Overcast
2014022116,Overcast
2014022116,Overcast
2014022117,Light Rain
2014022118,Light Rain
2014022119,Mostly Cloudy
2014022120,Clear
2014022121,Clear
2014022122,Clear
2014022123,Clear
2014022200,Clear
2014022201,Clear
2014022202,Clear
2014022203,Clear
2014022204,Clear
2014022205,Clear
2014022206,Clear
2014022207,Clear
2014022208,Clear
2014022209,Clear
2014022210,Clear
2014022211,Clear
2014022212,Clear
2014022213,Clear
2014022214,Clear
2014022215,Clear
2014022216,Clear
2014022217,Clear
2014022218,Clear
2014022219,Clear
2014022220,Clear
2014022221,Clear
2014022222,Clear
2014022223,Clear
2014022300,Clear
2014022301,Clear
2014022302,Clear
2014022303,Clear
2014022304,Clear
2014022305,Clear
2014022306,Clear
2014022307,Clear
2014022308,Clear
2014022309,Clear
2014022310,Clear
2014022311,Clear
2014022312,Clear
2014022313,Clear
2014022314,Clear
2014022315,Clear
2014022316,Clear
2014022317,Clear
2014022318,Overcast
2014022319,Overcast
2014022320,Overcast
2014022321,Overcast
2014022322,Overcast
2014022323,Overcast
2014022400,Overcast
2014022401,Overcast
2014022402,Mostly Cloudy
2014022403,Clear
2014022404,Clear
2014022405,Clear
2014022406,Clear
2014022407,Clear
2014022408,Clear
2014022409,Clear
2014022410,Clear
2014022411,Partly Cloudy
2014022412,Scattered Clouds
2014022413,Scattered Clouds
2014022414,Mostly Cloudy
2014022415,Overcast
2014022416,Overcast
2014022417,Clear
2014022418,Mostly Cloudy
2014022419,Overcast
2014022420,Mostly Cloudy
2014022421,Clear
2014022422,Clear
2014022423,Clear
2014022500,Clear
2014022501,Clear
2014022502,Clear
2014022503,Clear
2014022504,Clear
2014022505,Clear
2014022506,Clear
2014022507,Mostly Cloudy
2014022508,Overcast
2014022509,Overcast
2014022510,Overcast
2014022511,Overcast
2014022512,Overcast
2014022513,Mostly Cloudy
2014022514,Overcast
2014022515,Mostly Cloudy
2014022516,Mostly Cloudy
2014022517,Mostly Cloudy
2014022518,Mostly Cloudy
2014022519,Clear
2014022520,Clear
2014022521,Clear
2014022522,Clear
2014022523,Clear
2014022600,Clear
2014022601,Clear
2014022602,Clear
2014022603,Clear
2014022604,Overcast
2014022605,Overcast
2014022606,Overcast
2014022607,Overcast
2014022608,Haze
2014022609,Light Snow
2014022609,Light Snow
2014022609,Light Snow
2014022609,Light Snow
2014022610,Snow
2014022610,Snow
2014022610,Light Snow
2014022610,Light Snow
2014022610,Light Snow
2014022611,Light Snow
2014022611,Overcast
2014022611,Mostly Cloudy
2014022612,Overcast
2014022613,Mostly Cloudy
2014022614,Scattered Clouds
2014022615,Partly Cloudy
2014022616,Partly Cloudy
2014022617,Clear
2014022618,Clear
2014022619,Clear
2014022620,Clear
2014022621,Clear
2014022622,Clear
2014022623,Clear
2014022700,Clear
2014022701,Clear
2014022702,Clear
2014022703,Clear
2014022704,Clear
2014022705,Clear
2014022706,Partly Cloudy
2014022707,Overcast
2014022708,Overcast
2014022709,Partly Cloudy
2014022710,Overcast
2014022711,Haze
2014022712,Scattered Clouds
2014022713,Overcast
2014022714,Mostly Cloudy
2014022715,Clear
2014022716,Scattered Clouds
2014022717,Mostly Cloudy
2014022718,Haze
2014022719,Overcast
2014022720,Clear
2014022721,Clear
2014022722,Clear
2014022723,Clear
2014022800,Clear
2014022801,Clear
2014022802,Clear
2014022803,Clear
2014022804,Clear
2014022805,Clear
2014022806,Clear
2014022807,Clear
2014022808,Clear
2014022809,Clear
2014022810,Clear
2014022811,Clear
2014022812,Clear
2014022813,Clear
2014022814,Clear
2014022815,Clear
2014022816,Clear
2014022817,Clear
2014022818,Clear
2014022819,Clear
2014022820,Clear
2014022821,Clear
2014022822,Clear
2014022823,Clear
2014022900,Clear
2014022901,Clear
2014022902,Clear
2014022903,Clear
2014022904,Clear
2014022905,Clear
2014022906,Clear
2014022907,Clear
2014022908,Clear
2014022909,Clear
2014022910,Clear
2014022911,Clear
2014022912,Clear
2014022913,Clear
2014022914,Clear
2014022915,Overcast
2014022916,Overcast
2014022917,Mostly Cloudy
2014022918,Overcast
2014022919,Overcast
2014022920,Overcast
2014022921,Overcast
2014022922,Overcast
2014022923,Overcast
2014023001,Mostly Cloudy
2014023003,Overcast
2014023004,Overcast
2014023005,Overcast
2014023008,Overcast
2014023009,Overcast
2014023010,Overcast
2014023011,Overcast
2014023012,Scattered Clouds
2014023013,Overcast
2014023014,Overcast
2014023015,Overcast
2014023016,Overcast
2014023017,Overcast
2014023018,Overcast
2014023019,Overcast
2014023020,Overcast
2014023021,Overcast
2014023022,Overcast
2014023023,Overcast
2014023100,Overcast
2014023101,Overcast
2014023102,Light Snow
2014023102,Light Snow
2014023103,Light Snow
2014023103,Light Snow
2014023104,Light Snow
2014023105,Light Snow
2014023105,Light Snow
2014023105,Overcast
2014023106,Overcast
2014023107,Overcast
2014023108,Overcast
2014023109,Overcast
2014023110,Partly Cloudy
2014023111,Mostly Cloudy
2014023112,Overcast
2014023113,Clear
2014023114,Scattered Clouds
2014023115,Clear
2014023116,Clear
2014023117,Clear
2014023118,Clear
2014023119,Clear
2014023120,Clear
2014023121,Clear
2014023122,Clear
2014023123,Clear
2014030100,Clear
2014030101,Clear
2014030102,Clear
2014030103,Clear
2014030104,Clear
2014030105,Clear
2014030106,Clear
2014030107,Clear
2014030108,Clear
2014030109,Clear
2014030110,Clear
2014030111,Clear
2014030112,Clear
2014030113,Clear
2014030114,Clear
2014030115,Overcast
2014030116,Overcast
2014030117,Mostly Cloudy
2014030118,Overcast
2014030119,Overcast
2014030120,Overcast
2014030121,Overcast
2014030122,Overcast
2014030123,Overcast
2014030201,Mostly Cloudy
2014030203,Overcast
2014030204,Overcast
2014030205,Overcast
2014030208,Overcast
2014030209,Overcast
2014030210,Overcast
2014030211,Overcast
2014030212,Scattered Clouds
2014030213,Overcast
2014030214,Overcast
2014030215,Overcast
2014030216,Overcast
2014030217,Overcast
2014030218,Overcast
2014030219,Overcast
2014030220,Overcast
2014030221,Overcast
2014030222,Overcast
2014030223,Overcast
2014030300,Overcast
2014030301,Overcast
2014030302,Light Snow
2014030302,Light Snow
2014030303,Light Snow
2014030303,Light Snow
2014030304,Light Snow
2014030305,Light Snow
2014030305,Light Snow
2014030305,Overcast
2014030306,Overcast
2014030307,Overcast
2014030308,Overcast
2014030309,Overcast
2014030310,Partly Cloudy
2014030311,Mostly Cloudy
2014030312,Overcast
2014030313,Clear
2014030314,Scattered Clouds
2014030315,Clear
2014030316,Clear
2014030317,Clear
2014030318,Clear
2014030319,Clear
2014030320,Clear
2014030321,Clear
2014030322,Clear
2014030323,Clear
2014030400,Clear
2014030401,Clear
2014030402,Clear
2014030403,Clear
2014030404,Clear
2014030405,Clear
2014030406,Clear
2014030407,Clear
2014030408,Clear
2014030409,Clear
2014030410,Clear
2014030411,Clear
2014030412,Clear
2014030413,Clear
2014030414,Clear
2014030415,Scattered Clouds
2014030416,Clear
2014030417,Clear
2014030418,Clear
2014030419,Partly Cloudy
2014030420,Mostly Cloudy
2014030421,Mostly Cloudy
2014030422,Partly Cloudy
2014030423,Overcast
2014030500,Overcast
2014030501,Overcast
2014030502,Overcast
2014030503,Overcast
2014030504,Overcast
2014030505,Overcast
2014030506,Overcast
2014030507,Overcast
2014030508,Overcast
2014030509,Overcast
2014030510,Overcast
2014030511,Overcast
2014030512,Mostly Cloudy
2014030513,Overcast
2014030514,Overcast
2014030515,Overcast
2014030516,Overcast
2014030517,Mostly Cloudy
2014030518,Clear
2014030519,Clear
2014030520,Mostly Cloudy
2014030521,Partly Cloudy
2014030522,Clear
2014030523,Clear
2014030600,Clear
2014030601,Clear
2014030602,Clear
2014030603,Clear
2014030604,Clear
2014030605,Clear
2014030606,Clear
2014030607,Clear
2014030608,Clear
2014030609,Clear
2014030610,Clear
2014030611,Clear
2014030612,Clear
2014030613,Clear
2014030614,Clear
2014030615,Clear
2014030616,Clear
2014030617,Clear
2014030618,Clear
2014030619,Clear
2014030620,Clear
2014030621,Clear
2014030622,Clear
2014030623,Clear
2014030700,Mostly Cloudy
2014030700,Overcast
2014030701,Overcast
2014030702,Overcast
2014030703,Overcast
2014030704,Overcast
2014030705,Overcast
2014030706,Overcast
2014030707,Overcast
2014030708,Overcast
2014030709,Overcast
2014030710,Overcast
2014030711,Overcast
2014030711,Overcast
2014030711,Overcast
2014030712,Overcast
2014030713,Overcast
2014030714,Overcast
2014030715,Overcast
2014030715,Overcast
2014030716,Overcast
2014030716,Overcast
2014030717,Overcast
2014030718,Overcast
2014030719,Overcast
2014030720,Overcast
2014030721,Overcast
2014030722,Overcast
2014030723,Overcast
2014030800,Overcast
2014030801,Overcast
2014030802,Overcast
2014030802,Mostly Cloudy
2014030803,Mostly Cloudy
2014030803,Scattered Clouds
2014030803,Partly Cloudy
2014030804,Clear
2014030805,Partly Cloudy
2014030806,Clear
2014030807,Clear
2014030808,Clear
2014030809,Clear
2014030810,Clear
2014030811,Partly Cloudy
2014030812,Scattered Clouds
2014030813,Overcast
2014030814,Clear
2014030815,Clear
2014030816,Overcast
2014030817,Overcast
2014030818,Overcast
2014030819,Overcast
2014030820,Mostly Cloudy
2014030821,Overcast
2014030822,Overcast
2014030823,Overcast
2014030900,Overcast
2014030901,Overcast
2014030903,Overcast
2014030904,Overcast
2014030905,Overcast
2014030906,Mostly Cloudy
2014030907,Clear
2014030908,Clear
2014030909,Clear
2014030910,Mostly Cloudy
2014030911,Mostly Cloudy
2014030912,Clear
2014030913,Clear
2014030914,Clear
2014030915,Clear
2014030916,Clear
2014030917,Clear
2014030918,Clear
2014030919,Clear
2014030920,Clear
2014030921,Clear
2014030922,Partly Cloudy
2014030923,Overcast
2014030900,Clear
2014031000,Clear
2014031001,Mostly Cloudy
2014031002,Overcast
2014031003,Overcast
2014031004,Overcast
2014031005,Overcast
2014031006,Overcast
2014031007,Overcast
2014031008,Light Snow
2014031008,Light Snow
2014031009,Light Snow
2014031009,Overcast
2014031009,Overcast
2014031010,Mostly Cloudy
2014031011,Overcast
2014031012,Overcast
2014031013,Overcast
2014031014,Overcast
2014031015,Scattered Clouds
2014031016,Clear
2014031017,Partly Cloudy
2014031018,Scattered Clouds
2014031019,Mostly Cloudy
2014031020,Overcast
2014031021,Overcast
2014031022,Overcast
2014031023,Overcast
2014031100,Overcast
2014031101,Clear
2014031102,Clear
2014031103,Clear
2014031104,Clear
2014031105,Clear
2014031106,Clear
2014031107,Clear
2014031108,Clear
2014031109,Clear
2014031110,Clear
2014031111,Clear
2014031112,Clear
2014031113,Clear
2014031114,Clear
2014031115,Clear
2014031116,Clear
2014031117,Clear
2014031118,Clear
2014031119,Clear
2014031120,Clear
2014031121,Mostly Cloudy
2014031122,Clear
2014031123,Mostly Cloudy
2014031200,Clear
2014031201,Mostly Cloudy
2014031202,Mostly Cloudy
2014031203,Overcast
2014031204,Clear
2014031205,Clear
2014031206,Clear
2014031207,Clear
2014031208,Clear
2014031209,Clear
2014031210,Clear
2014031211,Scattered Clouds
2014031212,Overcast
2014031213,Overcast
2014031214,Overcast
2014031215,Overcast
2014031216,Light Rain
2014031217,Light Rain
2014031217,Rain
2014031217,Light Rain
2014031218,Light Rain
2014031218,Rain
2014031218,Light Rain
2014031218,Light Rain
2014031219,Overcast
2014031220,Rain
2014031220,Heavy Rain
2014031220,Light Rain
2014031220,Light Rain
2014031220,Light Rain
2014031221,Light Rain
2014031221,Rain
2014031221,Light Rain
2014031222,Light Rain
2014031222,Rain
2014031222,Overcast
2014031222,Overcast
2014031223,Overcast
2014031223,Overcast
2014031300,Overcast
2014031301,Overcast
2014031301,Overcast
2014031302,Overcast
2014031303,Overcast
2014031304,Overcast
2014031305,Overcast
2014031306,Overcast
2014031307,Scattered Clouds
2014031308,Overcast
2014031309,Overcast
2014031310,Overcast
2014031311,Mostly Cloudy
2014031312,Mostly Cloudy
2014031313,Scattered Clouds
2014031314,Partly Cloudy
2014031315,Clear
2014031316,Clear
2014031317,Clear
2014031318,Clear
2014031319,Clear
2014031320,Clear
2014031321,Clear
2014031322,Clear
2014031323,Clear
2014031400,Clear
2014031401,Clear
2014031402,Overcast
2014031403,Partly Cloudy
2014031404,Clear
2014031405,Clear
2014031406,Clear
2014031407,Clear
2014031408,Overcast
2014031409,Overcast
2014031410,Overcast
2014031411,Overcast
2014031412,Overcast
2014031413,Scattered Clouds
2014031414,Clear
2014031415,Clear
2014031416,Clear
2014031417,Clear
2014031418,Clear
2014031419,Clear
2014031420,Clear
2014031421,Clear
2014031422,Clear
2014031423,Clear
2014031500,Clear
2014031501,Overcast
2014031502,Overcast
2014031503,Overcast
2014031504,Overcast
2014031505,Overcast
2014031506,Scattered Clouds
2014031507,Overcast
2014031508,Overcast
2014031509,Scattered Clouds
2014031510,Partly Cloudy
2014031511,Clear
2014031512,Mostly Cloudy
2014031513,Scattered Clouds
2014031514,Partly Cloudy
2014031515,Scattered Clouds
2014031516,Scattered Clouds
2014031517,Clear
2014031518,Clear
2014031519,Scattered Clouds
2014031520,Clear
2014031521,Clear
2014031522,Clear
2014031523,Clear
2014031600,Clear
2014031601,Clear
2014031602,Clear
2014031603,Clear
2014031604,Clear
2014031605,Clear
2014031606,Clear
2014031607,Clear
2014031608,Clear
2014031609,Clear
2014031610,Clear
2014031611,Clear
2014031612,Clear
2014031613,Clear
2014031614,Clear
2014031615,Clear
2014031616,Clear
2014031617,Overcast
2014031618,Overcast
2014031619,Overcast
2014031620,Overcast
2014031621,Overcast
2014031622,Overcast
2014031623,Overcast
2014031700,Overcast
2014031701,Overcast
2014031702,Overcast
2014031703,Overcast
2014031704,Overcast
2014031705,Overcast
2014031706,Overcast
2014031707,Overcast
2014031708,Mostly Cloudy
2014031709,Overcast
2014031710,Overcast
2014031711,Partly Cloudy
2014031712,Overcast
2014031713,Scattered Clouds
2014031714,Scattered Clouds
2014031715,Mostly Cloudy
2014031716,Overcast
2014031717,Overcast
2014031718,Overcast
2014031719,Overcast
2014031720,Overcast
2014031721,Overcast
2014031722,Mostly Cloudy
2014031723,Partly Cloudy
2014031800,Clear
2014031801,Clear
2014031802,Clear
2014031803,Clear
2014031804,Clear
2014031805,Clear
2014031806,Clear
2014031807,Clear
2014031808,Scattered Clouds
2014031809,Clear
2014031810,Clear
2014031811,Clear
2014031812,Clear
2014031813,Clear
2014031814,Clear
2014031815,Clear
2014031816,Clear
2014031817,Clear
2014031818,Clear
2014031819,Clear
2014031820,Clear
2014031821,Clear
2014031822,Clear
2014031823,Clear
2014031900,Clear
2014031901,Clear
2014031902,Clear
2014031903,Clear
2014031904,Clear
2014031905,Overcast
2014031906,Overcast
2014031907,Overcast
2014031908,Overcast
2014031909,Overcast
2014031910,Overcast
2014031910,Overcast
2014031911,Overcast
2014031912,Overcast
2014031913,Overcast
2014031914,Overcast
2014031915,Overcast
2014031916,Haze
2014031917,Overcast
2014031918,Overcast
2014031919,Rain
2014031919,Light Rain
2014031920,Overcast
2014031920,Light Rain
2014031921,Rain
2014031921,Light Rain
2014031921,Heavy Rain
2014031921,Rain
2014031922,Light Rain
2014031922,Heavy Rain
2014031922,Heavy Rain
2014031922,Rain
2014031923,Heavy Rain
2014031923,Rain
2014031923,Rain
2014031923,Light Rain
2014031923,Rain
2014032000,Heavy Rain
2014032000,Rain
2014032000,Light Rain
2014032000,Light Rain
2014032000,Overcast
2014032001,Overcast
2014032001,Overcast
2014032002,Overcast
2014032002,Overcast
2014032003,Overcast
2014032003,Overcast
2014032003,Overcast
2014032004,Overcast
2014032004,Overcast
2014032004,Overcast
2014032004,Overcast
2014032005,Overcast
2014032005,Overcast
2014032006,Overcast
2014032006,Overcast
2014032007,Overcast
2014032008,Overcast
2014032008,Overcast
2014032009,Partly Cloudy
2014032009,Clear
2014032010,Mostly Cloudy
2014032011,Partly Cloudy
2014032012,Overcast
2014032013,Mostly Cloudy
2014032014,Partly Cloudy
2014032015,Mostly Cloudy
2014032016,Partly Cloudy
2014032017,Scattered Clouds
2014032018,Partly Cloudy
2014032019,Mostly Cloudy
2014032020,Clear
2014032021,Clear
2014032022,Partly Cloudy
2014032023,Mostly Cloudy
2014032100,Partly Cloudy
2014032101,Partly Cloudy
2014032102,Overcast
2014032103,Overcast
2014032104,Overcast
2014032105,Overcast
2014032106,Overcast
2014032107,Partly Cloudy
2014032108,Mostly Cloudy
2014032109,Clear
2014032110,Clear
2014032111,Clear
2014032112,Clear
2014032113,Clear
2014032114,Clear
2014032115,Clear
2014032116,Clear
2014032117,Clear
2014032118,Clear
2014032119,Clear
2014032120,Clear
2014032121,Clear
2014032122,Clear
2014032123,Clear
2014032200,Clear
2014032201,Clear
2014032202,Mostly Cloudy
2014032203,Mostly Cloudy
2014032204,Mostly Cloudy
2014032205,Clear
2014032206,Clear
2014032207,Clear
2014032208,Overcast
2014032209,Clear
2014032210,Clear
2014032211,Mostly Cloudy
2014032212,Scattered Clouds
2014032213,Clear
2014032214,Clear
2014032215,Partly Cloudy
2014032216,Partly Cloudy
2014032217,Clear
2014032218,Clear
2014032219,Clear
2014032220,Clear
2014032221,Clear
2014032222,Clear
2014032223,Clear
2014032300,Clear
2014032301,Clear
2014032302,Clear
2014032303,Clear
2014032304,Clear
2014032305,Clear
2014032306,Partly Cloudy
2014032307,Clear
2014032308,Mostly Cloudy
2014032309,Overcast
2014032310,Mostly Cloudy
2014032311,Scattered Clouds
2014032312,Clear
2014032313,Mostly Cloudy
2014032314,Scattered Clouds
2014032315,Partly Cloudy
2014032316,Partly Cloudy
2014032317,Overcast
2014032318,Mostly Cloudy
2014032319,Clear
2014032320,Clear
2014032321,Clear
2014032322,Clear
2014032323,Clear
2014032400,Clear
2014032401,Clear
2014032402,Clear
2014032403,Clear
2014032404,Clear
2014032405,Clear
2014032406,Clear
2014032407,Clear
2014032408,Clear
2014032409,Scattered Clouds
2014032410,Scattered Clouds
2014032411,Scattered Clouds
2014032412,Partly Cloudy
2014032413,Partly Cloudy
2014032414,Clear
2014032415,Clear
2014032416,Clear
2014032417,Clear
2014032418,Clear
2014032419,Clear
2014032420,Clear
2014032421,Clear
2014032422,Clear
2014032423,Clear
2014032500,Clear
2014032501,Clear
2014032502,Clear
2014032503,Clear
2014032504,Clear
2014032505,Overcast
2014032506,Overcast
2014032507,Clear
2014032508,Clear
2014032509,Partly Cloudy
2014032510,Clear
2014032511,Clear
2014032512,Scattered Clouds
2014032513,Overcast
2014032514,Partly Cloudy
2014032515,Clear
2014032516,Scattered Clouds
2014032517,Overcast
2014032518,Overcast
2014032519,Overcast
2014032520,Overcast
2014032521,Overcast
2014032522,Overcast
2014032523,Overcast
2014032600,Overcast
2014032601,Overcast
2014032602,Overcast
2014032603,Overcast
2014032604,Overcast
2014032605,Mostly Cloudy
2014032606,Scattered Clouds
2014032607,Overcast
2014032608,Overcast
2014032609,Scattered Clouds
2014032610,Clear
2014032611,Clear
2014032612,Clear
2014032613,Partly Cloudy
2014032614,Clear
2014032615,Partly Cloudy
2014032616,Clear
2014032617,Clear
2014032618,Clear
